AppNum,Handle,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,MainStrucType,IssueDate,EstProjectCost,AppDescription
520785,14251000130,1007,NA,NA,TILLIE,AV,NA,1,7/10/2015 0:00:00,$12775.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE (PKG 1-2015)
520786,15430000010,1040,NA,NA,TILLIE,AV,NA,1,7/10/2015 0:00:00,$15475.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 1-2015)
520787,15430000190,1045,NA,NA,BADEN,AV,NA,1,9/29/2015 0:00:00,$12925.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE (PKG 1-2015)
520788,15430000200,1049,NA,NA,BADEN,AV,NA,1,9/29/2015 0:00:00,$10425.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 1-2015)
520789,14241000120,1218,NA,NA,BADEN,AV,NA,1,7/10/2015 0:00:00,$28125.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE  (PKG 1-2015)
520790,15430000260,1075,NA,NA,BADEN,AV,NA,1,7/10/2015 0:00:00,$11875.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 1-2015)
520798,13966130110,4300,NA,NA,CLAYTON,AV,NA,1,4/23/2015 0:00:00,$38600.00,WRECK COMMERCIAL BUILDING
520847,15632000140,5452,-R,W,FLORISSANT,AV,NA,23,3/25/2015 0:00:00,$2500.00,WRECK 2 CAR FRAME GARAGE
520848,14514000140,5336,NA,NA,LOTUS,AV,NA,1,4/2/2015 0:00:00,$4650.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
520858,13619000150,3100,-06,N,NEWSTEAD,AV,NA,20,5/22/2015 0:00:00,$5000.00,WRECK COMMERCIAL BUILDING (PKG 76-FY15)
520859,14463000230,3217,NA,N,NEWSTEAD,AV,NA,1,5/18/2015 0:00:00,$4800.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 76-FY15)
520868,12438060060,4215,-17,NA,BLAIR,AV,NA,2,4/9/2015 0:00:00,$3900.00,WRECK 2 STORY FOUR FAMILY BRICK HOUSE (EMERGENCY)
520871,15059060110,3940,-R,NA,HARTFORD,ST,NA,23,3/25/2015 0:00:00,$3800.00,WRECK 2 CAR FRAME GARAGE
520906,15467000361,4924,NA,NA,LILBURN,AV,NA,1,5/8/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
520919,13995000140,21,-R,NA,LAWN,PL,NA,23,3/27/2015 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
520934,11635000200,3603,R,NA,OREGON,AV,NA,23,3/27/2015 0:00:00,$500.00,HAND WRECK FRAME GARAGE
520952,13684000390,4257,NA,W,COTE BRILLIANTE,AV,NA,1,4/10/2015 0:00:00,$3990.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
520953,13684000410,4263,NA,W,COTE BRILLIANTE,AV,NA,1,4/13/2015 0:00:00,$3990.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
520954,13771000480,1153,-R,NA,WALTON,AV,NA,23,4/8/2015 0:00:00,$1300.00,WRECK GARAGE
520978,15448000020,1054,-R,NA,WALL,ST,NA,23,3/31/2015 0:00:00,$150.00,WRECK 2 STORY 2 CAR WOOD GARAGE
520992,11129000106,2917,NA,N,13TH,ST,NA,1,4/14/2015 0:00:00,$4000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (UT 78-FY15)
520994,11129000105,2919,NA,N,13TH,ST,NA,1,4/14/2015 0:00:00,$4000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (UT 78-FY15)
520995,11129000100,2921,-23,N,13TH,ST,NA,2,4/14/2015 0:00:00,$3995.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (UT 78-FY15)
521028,13918040025,3950,NA,NA,FOREST PARK,AV,NA,20,5/13/2015 0:00:00,$40000.00,WRECK COMMERCIAL BUILDING
521057,14162000330,4219,R,NA,CONNECTICUT,ST,NA,23,4/2/2015 0:00:00,$1650.00,HAND WRECK 1 STORY FRAME GARAGE
521097,12758000210,4700,NA,NA,MINNESOTA,AV,NA,23,4/2/2015 0:00:00,$300.00,WRECK 1 CAR FRAME GARAGE
521098,12721000030,4538,-R,NA,MICHIGAN,AV,NA,23,4/2/2015 0:00:00,$300.00,WRECK 1 CAR FRAME GARAGE
521099,12594000450,3465,R,NA,MONTANA,ST,NA,23,4/2/2015 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
521102,13834060540,5987,NA,NA,PAGE,BLVD,NA,1,4/16/2015 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
521110,11182060040,1502,NA,NA,HERDER,ST,NA,1,6/23/2015 0:00:00,$4600.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 79-FY15)
521111,13578000010,3856,-58,NA,PENROSE,ST,NA,2,6/1/2015 0:00:00,$6200.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 79-FY15)
521112,11183040330,1431,NA,NA,BUCHANAN,ST,NA,6,6/1/2015 0:00:00,$3000.00,WRECK GARAGE PAD ONLY (PKG 79-FY15)
521131,15225000280,6215,NA,NA,MARMADUKE,AV,NA,1,5/18/2015 0:00:00,$7200.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
521137,13921000265,3933,NA,NA,WEST PINE,BLVD,NA,20,4/24/2015 0:00:00,$6666.00,WRECK COMMERCIAL BUILDING
521138,13921000265,3943,-51,NA,WEST PINE,BLVD,NA,20,4/24/2015 0:00:00,$6666.00,WRECK COMMERCIAL BUILDING
521139,13921000265,3937,NA,NA,WEST PINE,BLVD,NA,20,4/24/2015 0:00:00,$6666.00,WRECK COMMERCIAL BUILDING
521153,13771000270,4806,-08,NA,PAGE,BLVD,NA,20,7/20/2015 0:00:00,$3500.00,WRECK COMMERCIAL BUILDING   (PKG 81-FY15)
521154,13788000020,5088,-90,NA,DR MARTIN LUTHER KING,DR,NA,20,6/4/2015 0:00:00,$5299.00,WRECK COMMERCIAL/RESIDENTIAL BUILDING (PKG 81-FY15)
521203,10685000100,701,NA,NA,RUSSELL,BLVD,NA,18,5/11/2015 0:00:00,$17500.00,WRECK GAS STATION
521205,15319000200,4553,NA,NA,EMERSON,AV,NA,1,5/19/2015 0:00:00,$6200.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
521306,13396000250,4249,R,NA,COLLEGE,AV,NA,23,4/14/2015 0:00:00,$500.00,HAND WRECK 1 CAR FRAME GARAGE
521393,14559000055,4431,-49,NA,FINNEY,AV,NA,20,6/5/2015 0:00:00,$30000.00,WRECK COMMERCIAL BUILDING (WESTERN SHEET METAL BLDG)
521394,14558000340,4355,-57,NA,FINNEY,AV,NA,1,6/18/2015 0:00:00,$14500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
521400,14446030230,3605,NA,N,NEWSTEAD,AV,NA,1,5/19/2015 0:00:00,$6500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 86-FY15)
521401,13619000310,3216,NA,N,NEWSTEAD,AV,NA,1,5/19/2015 0:00:00,$6500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 86-FY15)
521402,13618000240,3113,NA,N,NEWSTEAD,AV,NA,1,5/22/2015 0:00:00,$4900.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE  (PKG 83-FY15)
521403,13618000220,3119,NA,N,NEWSTEAD,AV,NA,1,5/15/2015 0:00:00,$4900.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE  (PKG 83-FY15)
521404,13708000055,4404,NA,NA,ST LOUIS,AV,NA,1,5/28/2015 0:00:00,$4990.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 82-FY15)
521405,13619000295,3212,NA,N,NEWSTEAD,AV,NA,1,5/11/2015 0:00:00,$6000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 84-FY15)
521407,14469060190,4409,-11,NA,ST LOUIS,AV,NA,20,5/18/2015 0:00:00,$4990.00,WRECK 4 FAMILY/COMMERCIAL BRICK BLDG (PKG 82-FY15)
521408,13691000400,4359,NA,NA,MAFFITT,AV,NA,1,6/11/2015 0:00:00,$4990.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE  (PKG 82-FY15)
521409,13619000260,3200,NA,N,NEWSTEAD,AV,NA,1,5/11/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (84-FY15)
521410,13619000290,3208,NA,N,NEWSTEAD,AV,NA,1,5/13/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (84-FY15)
521411,14463000270,3201,-03,N,NEWSTEAD,AV,NA,1,5/13/2015 0:00:00,$3000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (85-FY15)
521412,14463000240,3213,NA,N,NEWSTEAD,AV,NA,1,5/13/2015 0:00:00,$2899.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (85-FY15)
521430,13619000080,3018,NA,N,NEWSTEAD,AV,NA,1,5/15/2015 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 87-FY15)
521431,13619000090,3022,NA,N,NEWSTEAD,AV,NA,1,5/15/2015 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 87-FY15)
521441,11451040110,3307,-09,NA,HALLIDAY,AV,NA,23,4/22/2015 0:00:00,$2240.00,WRECK 2 CAR FRAME GARAGE (MACHINE & HAND WRECK)
521544,13762060050,4709,NA,NA,DELMAR,BLVD,NA,23,4/24/2015 0:00:00,$1250.00,WRECK GARAGE (CLEAN UP)
521552,13775040210,4655,-57,NA,EVANS,AV,NA,2,6/1/2015 0:00:00,$7500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
521553,13394000180,4350,NA,NA,COLLEGE,AV,NA,1,5/12/2015 0:00:00,$4998.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
521660,14781060015,4556,NA,NA,CHILDRENS,PL,NA,20,7/28/2015 0:00:00,$160000.00,WRECK COMMERCIAL BLDG (STORZ BLDG)
521723,15313130400,4643,-R,NA,VARRELMANN,AV,NA,23,5/1/2015 0:00:00,$1700.00,WRECK 1 CAR FRAME GARAGE
521791,14822000490,5469,R,NA,ST LOUIS,AV,NA,23,5/7/2015 0:00:00,$1500.00,WRECK 2 STORY BRICK GARAGE-REAR
521822,14076000075,5220,NA,NA,SHAW,AV,NA,1,5/18/2015 0:00:00,$13340.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
521827,15852000250,4325,NA,NA,BINGHAM,AV,NA,1,5/6/2015 0:00:00,$2000.00,WRECK TWO CAR FRAME GARAGE
521830,15057000070,4722,NA,NA,MCMILLAN,AV,NA,1,7/8/2015 0:00:00,$7500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
521842,13914000096,4108,NA,NA,LINDELL,BLVD,NA,20,6/9/2015 0:00:00,$36250.00,WRECK COMMERCIAL BUILDING
521898,13788000060,5076,NA,NA,DR MARTIN LUTHER KING,DR,NA,1,6/25/2015 0:00:00,$4500.00,WRECK 2 STORY 2 FAMILY BRICK BUILDING
521913,14143000075,3340,NA,NA,MORGAN FORD,RD,NA,20,6/12/2015 0:00:00,$24900.00,WRECK COMMERCIAL BUILDING  (FRONT BUILDING ONLY)
521921,13995000210,41,R,NA,LAWN,PL,NA,1,5/12/2015 0:00:00,$850.00,WRECK 2 CAR FRAME GARAGE
521928,11475000270,3169,-R,NA,OREGON,AV,NA,23,5/12/2015 0:00:00,$300.00,WRECK 2 CAR WOOD GARAGE
521987,12625000050,4132,REAR,NA,OREGON,AV,NA,23,5/14/2015 0:00:00,$300.00,WRECK 1 CAR FRAME GARAGE
522003,12759000320,4731,R,NA,MINNESOTA,AV,NA,23,5/15/2015 0:00:00,$2000.00,WRECK 1 CAR WOOD GARAGE
522053,12568000190,3915,-R,NA,CALIFORNIA,AV,NA,23,5/18/2015 0:00:00,$2500.00,WRECK 3 CAR BLOCK GARAGE
522095,11945000060,3010,-R,NA,LEE,AV,NA,23,5/20/2015 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
522126,14586000030,311,NA,S,SARAH,ST,NA,20,5/20/2015 0:00:00,$125000.00,WRECK COMMERCIAL BUILDING
522129,15019000100,6938,R,NA,OLEATHA,AV,NA,23,5/20/2015 0:00:00,$0.00,WRECK FRAME GARAGE - REAR
522180,15520000380,5745,-R,NA,WATERMAN,BLVD,NA,1,5/29/2015 0:00:00,$1500.00,WRECK 2 CAR BRICK GARAGE
522181,13794000150,5138,NA,NA,WELLS,AV,NA,1,6/9/2015 0:00:00,$3850.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (EMERGENCY)
522188,15040000100,3910,-12,NA,OLIVE,ST,NA,20,6/24/2015 0:00:00,$79000.00,WRECK COMMERCIAL BUILDING
522204,14999000350,5923,NA,NA,THEODOSIA,AV,NA,1,6/18/2015 0:00:00,$15000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
522210,11651000160,3803,R,NA,INDIANA,AV,NA,1,5/26/2015 0:00:00,$1000.00,WRECK 3 CAR FRAME GARAGE
522241,13395000030,4208,NA,NA,COLLEGE,AV,NA,23,5/27/2015 0:00:00,$1000.00,WRECK TWO CAR BRICK GARAGE
522244,15592000360,4929,-R,NA,WISE,AV,NA,23,5/27/2015 0:00:00,$1300.00,WRECK 1 CAR FRAME GARAGE
522298,13360000430,1443,-45,NA,DESOTO,AV,NA,2,6/2/2015 0:00:00,$9200.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
522304,12441000050,4308,NA,NA,RANDALL,PL,NA,1,7/6/2015 0:00:00,$5750.00,WRECK 1 1/2 STORY SINGLE FAMILY FRAME HOUSE
522305,11871000020,3728,NA,NA,NORTH MARKET,ST,NA,1,6/12/2015 0:00:00,$3000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
522313,16289000400,5229,R,NA,CHIPPEWA,ST,NA,1,5/29/2015 0:00:00,$1000.00,WRECK BRICK 2 CAR GARAGE
522345,10621000150,2100,NA,N,FLORISSANT,AV,NA,20,7/27/2015 0:00:00,$5500.00,WRECK COMMERCIAL BUILDING
522512,11384000310,2233,R,NA,MISSOURI,AV,NA,1,6/17/2015 0:00:00,$300.00,WRECK 2 CAR FRAME GARAGE
522519,14163000110,4134,R,NA,JUNIATA,ST,NA,1,6/8/2015 0:00:00,$1500.00,WRECK 1 CAR FRAME GARAGE
522565,11534000310,1943,-45R,NA,WITHNELL,AV,NA,23,6/16/2015 0:00:00,$300.00,WRECK 2 CAR FRAME GARAGE
522575,11163000075,2101,NA,NA,SALISBURY,ST,NA,1,7/13/2015 0:00:00,$2750.00,WRECK 2 STORY MIXED USE BRICK BUILDING(EMERGENCY) PKG89-FY15
522579,12450000025,120,NA,E,GRAND,BLVD,NA,6,6/15/2015 0:00:00,$12500.00,WRECK CONSTRUCTION TRAILER
522595,11512000120,3218,R,NA,OREGON,AV,NA,23,6/11/2015 0:00:00,$500.00,HAND WRECK SINGLE CAR FRAME GARAGE
522597,14517050310,5328,NA,NA,TERRY,AV,NA,1,6/24/2015 0:00:00,$2750.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE - EMERGENCY
522601,15900000360,1549,R,NA,KRAFT,ST,NA,1,6/11/2015 0:00:00,$500.00,WRECK 2 CAR BRICK GARAGE
522689,15708000030,9756,NA,E,LOOKOUT,CT,NA,1,8/11/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
522718,14157000430,3975,-R,NA,WYOMING,ST,NA,23,6/18/2015 0:00:00,$2800.00,WRECK FRAME GARAGE
522761,13588040210,3909,NA,NA,KOSSUTH,AV,NA,1,8/27/2015 0:00:00,$3500.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
522802,16455000070,4228,R,S,KINGSHIGHWAY,BLVD,NA,23,6/19/2015 0:00:00,$5900.00,MACHINE WRECK 4 CAR BRICK GARAGE
522837,15638000010,1508,-10,NA,DICK GREGORY,PL,NA,1,7/1/2015 0:00:00,$4000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
522838,13623000240,4182,NA,NA,ASHLAND,AV,NA,1,7/17/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE
522845,16033000300,5045,REAR,NA,LINDENWOOD,AV,NA,23,6/23/2015 0:00:00,$800.00,WRECK 2 CAR FRAME GARAGE
522848,15883000280,4035,REAR,NA,GILES,AV,NA,23,6/23/2015 0:00:00,$1000.00,WRECK 1 1/2 CAR ASPHALT/FRAME GARAGE
522853,14781050245,4529,-39,NA,PARKVIEW,PL,NA,20,7/6/2015 0:00:00,$68000.00,WRECK 2 STORY COMMERCIAL BRICK BUILDING
522871,14095000026,4640,-50,NA,SHAW,AV,NA,20,6/30/2015 0:00:00,$48000.00,WRECK COMMERCIAL BUILDING
522965,15950000265,3412,NA,NA,UNION,BLVD,NA,20,7/9/2015 0:00:00,$38000.00,MACHINE WRECK 3 STORY COMMERCIAL BRICK BLDG
523082,15509000010,5960,NA,NA,MCPHERSON,AV,NA,2,7/20/2015 0:00:00,$25400.00,WRECK 1 STORY MULTIFAMILY BRICK RESIDENCE
523088,11638000310,2815,REAR,NA,KEOKUK,ST,NA,1,7/6/2015 0:00:00,$600.00,WRECK 2 CAR WOOD GARAGE
523157,13918030040,3816,NA,NA,FOREST PARK,AV,NA,1,8/25/2015 0:00:00,$5000.00,WRECK 2.5 STORY 2 FAMILY BRICK HOUSE
523158,13918030030,3818,NA,NA,FOREST PARK,AV,NA,1,8/25/2015 0:00:00,$5000.00,WRECK 2.5 STORY 2 FAMILY BRICK HOUSE
523160,13918030020,3820,NA,NA,FOREST PARK,AV,NA,1,8/25/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
523162,14009040250,5704,NA,NA,WEST PARK,AV,NA,1,8/5/2015 0:00:00,$5000.00,WRECK 1.5 STORY 1 FAMILY FRAME HOUSE & FRAME GARAGE
523175,15979000340,6659,NA,NA,LINDENWOOD,AV,NA,1,7/22/2015 0:00:00,$150.00,WRECK 1 STORY FRAME ADDITION
523229,12627000240,4143,-45R,NA,NEBRASKA,AV,NA,23,7/10/2015 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
523239,15621000390,4855,-57,NA,NATURAL BRIDGE,AV,NA,2,8/26/2015 0:00:00,$7000.00,WRECK 4 FAMILY 2 STORY BRICK RESIDENCE
523244,11181050050,1516,-18,NA,DESTREHAN,ST,NA,1,8/7/2015 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
523276,12781050050,6208,-R,NA,CLAYTON,AV,NA,23,7/14/2015 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE
523301,12768000110,4663,-R,NA,TENNESSEE,AV,NA,23,7/15/2015 0:00:00,$200.00,WRECK 2 CAR WOOD GARAGE
523323,14426030070,4264,-66,NA,LEE,AV,NA,2,8/5/2015 0:00:00,$4000.00,WRECK 2 STORY 4 FAMILY BRICK BUILDING
523341,14607060100,6708,R,NA,PLATEAU,AV,NA,23,7/16/2015 0:00:00,$800.00,HAND WRECK FRAME GARAGE
523353,12773000072,4722,NA,NA,TENNESSEE,AV,NA,1,8/28/2015 0:00:00,$13400.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
523354,14782000325,601,-15,S,TAYLOR,AV,NA,20,8/26/2015 0:00:00,$56800.00,WRECK COMMERCIAL BUILDING    (ANNEX BUILDING)
523360,11658000210,3659,NA,NA,ILLINOIS,AV,NA,1,8/14/2015 0:00:00,$6800.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
523361,10271000030,922,NA,N,13TH,ST,NA,20,8/4/2015 0:00:00,$23500.00,WRECK COMMERCIAL BUILDING  (COLE SUBSTATION)
523437,12809000050,5042,R,NA,LOUISIANA,AV,NA,1,7/21/2015 0:00:00,$800.00,WRECK TWO FRAME GARAGE
523439,15988000170,5969,-R,NA,ARSENAL,ST,NA,23,7/21/2015 0:00:00,$1000.00,WRECK 1 CAR FRAME GARAGE
523465,16038000060,5042,-R,NA,CHIPPEWA,ST,NA,23,7/22/2015 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
523467,13272050210,3715,NA,NA,FRENCH,AV,NA,1,9/3/2015 0:00:00,$6300.00,(CITY PKG 92-FY15)WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
523474,14138000310,3937,-R,NA,FAIRVIEW,AV,NA,23,7/22/2015 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
523482,16258000140,5716,R,NA,PERNOD,AV,NA,1,7/22/2015 0:00:00,$1000.00,WRECK 1 CAR FRAME GARAGE
523492,12417000110,4107,NA,N,20TH,ST,NA,1,8/7/2015 0:00:00,$2600.00,WRECK 3 STORY 2 FAMILY BRICK HOUSE (PKG 1-FY16)
523493,12417000100,4109,NA,N,20TH,ST,NA,1,8/7/2015 0:00:00,$2300.00,WRECK 3 STORY 2 FAMILY BRICK HOUSE (PKG 1-FY16)
523495,12730000230,4400,-04,S,GRAND,BLVD,NA,2,9/22/2015 0:00:00,$2650.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE  (PKG 2-FY16)
523497,15254000140,5555,NA,NA,MAFFITT,AV,NA,1,8/14/2015 0:00:00,$4000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE  (PKG 3-FY16)
523498,13555020050,4616,NA,NA,CARRIE,AV,NA,1,8/14/2015 0:00:00,$4000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 3-FY16)
523499,13537000090,2020,NA,NA,ALICE,AV,NA,1,8/5/2015 0:00:00,$3200.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE  (PKG 4-FY16)
523500,13537000080,2024,NA,NA,ALICE,AV,NA,1,8/6/2015 0:00:00,$3200.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 4-FY16)
523502,14567000010,4260,NA,NA,C D BANKS,AV,NA,20,8/31/2015 0:00:00,$11000.00,WRECK COMMERICIAL BUILDING  (PKG 5-FY16)
523503,14712000040,5230,NA,NA,GRACE,AV,NA,1,8/21/2015 0:00:00,$7000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 6-FY16)
523504,12083000280,2825,NA,NA,SIDNEY,ST,NA,1,8/26/2015 0:00:00,$3999.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 6-FY16)
523505,16072000190,4944,NA,NA,FAIRVIEW,AV,NA,1,9/24/2015 0:00:00,$5750.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 7-FY16)
523506,14170030030,4476,NA,NA,BECK,AV,NA,1,10/8/2015 0:00:00,$5750.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 7-FY16)
523509,13772000710,4753,-55,NA,NEWBERRY,TER,NA,20,9/25/2015 0:00:00,$7000.00,WRECK COMMERCIAL BRICK BUILDING
523562,10932000110,2618,NA,NA,DR MARTIN LUTHER KING,DR,NA,20,8/20/2015 0:00:00,$13000.00,WRECK COMMERCIAL BUILDING
523575,14391110340,4819,NA,NA,ANDERSON,AV,NA,1,8/31/2015 0:00:00,$4800.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
523622,15037000130,4202,NA,W,FARLIN,AV,NA,1,10/7/2015 0:00:00,$4000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 9-FY16)
523623,13566000300,4200,-2,NA,HARRIS,AV,NA,2,9/29/2015 0:00:00,$3500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 9-FY16)
523624,14956000085,3846,NA,NA,FOLSOM,AV,NA,1,8/20/2015 0:00:00,$4000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 10-FY16)
523625,11037000260,3149,NA,NA,DR SAMUEL T SHEPARD,DR,NA,20,10/5/2015 0:00:00,$6000.00,WRECK COMMERCIAL BUILDING  (PKG 10-FY16)
523626,12072000100,2614,NA,NA,OHIO,AV,NA,1,8/7/2015 0:00:00,$2949.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 11-FY16)
523627,12076000130,2624,NA,NA,OREGON,AV,NA,1,9/2/2015 0:00:00,$2949.00,WRECK 1.5 STORY 1 FAMILY BRICK HOUSE  (PKG 11-FY16)
523634,12821000060,459,-R,NA,EICHELBERGER,ST,NA,23,7/29/2015 0:00:00,$2000.00,WRECK 1 CAR FRAME GARAGE
523639,12674000170,4337,NA,S,BROADWAY,NA,NA,1,10/8/2015 0:00:00,$3050.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE  (PKG 13-FY16)
523641,12600000230,4037,NA,NA,NEBRASKA,AV,NA,1,8/27/2015 0:00:00,$3500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE  (PKG 13-FY16)
523683,11475000330,2835,REAR,NA,WYOMING,ST,NA,23,7/31/2015 0:00:00,$1000.00,WRECK 1 CAR FRAME GARAGE
523693,16269000280,6951,R,NA,HILLSLAND,AV,NA,23,7/31/2015 0:00:00,$500.00,HAND WRECK 1 STORY FRAME GARAGE
523717,15071000230,3926,-R,NA,RANDALL,ST,NA,23,8/4/2015 0:00:00,$2800.00,WRECK 1 CAR FRAME GARAGE  (PKG 14-FY16)
523720,12658000203,4221,-R,NA,OREGON,AV,NA,23,8/4/2015 0:00:00,$2800.00,WRECK 2 CAR FRAME GARAGE  (PKG 14-FY16)
523721,13132000170,7810,NA,NA,VIRGINIA,AV,NA,1,9/4/2015 0:00:00,$6000.00,WRECK 1.5 STORY 1 FAMILY FRAME HOUSE (PKG 14-FY16)
523722,11483000070,3432,-R,NA,JUNIATA,ST,NA,23,8/4/2015 0:00:00,$2800.00,WRECK 1 CAR FRAME GARAGE  (PKG 14-FY16)
523756,13333000010,140,NA,E,PRAIRIE,AV,NA,20,10/16/2015 0:00:00,$195000.00,WRECK COMMERCIAL BUILDING
523854,13824000510,5879,NA,NA,JULIAN,AV,NA,23,8/7/2015 0:00:00,$1575.00,WRECK 1 CAR BRICK (HANDWRECK)
523878,13913010225,4251,-59,NA,LINDELL,BLVD,NA,20,8/21/2015 0:00:00,$83775.00,MACHINE WRECK 2 STORY COMMERCIAL BUILDING & CANOPY
523881,13804000020,1456,-62,NA,BELT,AV,NA,1,9/4/2015 0:00:00,$7000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
523883,15456000110,5734,NA,NA,ACME,AV,NA,1,9/28/2015 0:00:00,$7500.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
523884,13788000200,1441,NA,N,KINGSHIGHWAY,BLVD,NA,20,9/17/2015 0:00:00,$8900.00,WRECK COMMERCIAL BUILDING (RESTAURANT)
523885,13830010295,1112,NA,NA,HODIAMONT,AV,NA,2,8/28/2015 0:00:00,$6250.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
523970,13618000040,4460,NA,NA,ELMBANK,AV,NA,23,8/13/2015 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE (HANDWRECK)
523973,12435000480,4201,-03,N,21ST,ST,NA,2,9/1/2015 0:00:00,$2700.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 18-FY 16)
524023,15203000070,732,NA,NA,THRUSH,AV,NA,1,10/5/2015 0:00:00,$7000.00,REMOVE RUBBLE
524024,12437050030,4238,-40,N,20TH,ST,NA,2,9/10/2015 0:00:00,$2200.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 16-FY 16)
524025,12436000110,4254,-56,N,21ST,ST,NA,2,9/14/2015 0:00:00,$2200.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 16-FY 16)
